commits_url,commits_names
https://api.github.com/repos/tidyverse/ggplot2/commits,Hadley Wickham
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Max Kuhn
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Max Kuhn
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Dana Paige Seidel
https://api.github.com/repos/tidyverse/ggplot2/commits,Hiroaki Yutani
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Kirill Müller
https://api.github.com/repos/tidyverse/ggplot2/commits,Kirill Müller
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Dana Paige Seidel
https://api.github.com/repos/tidyverse/ggplot2/commits,Dana Paige Seidel
https://api.github.com/repos/tidyverse/ggplot2/commits,Hiroaki Yutani
https://api.github.com/repos/tidyverse/ggplot2/commits,Kamil Slowikowski
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Hiroaki Yutani
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Hiroaki Yutani
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Edward Visel
https://api.github.com/repos/tidyverse/ggplot2/commits,Brodie Gaslam
https://api.github.com/repos/tidyverse/ggplot2/commits,Dana Paige Seidel
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Dana Paige Seidel
https://api.github.com/repos/tidyverse/ggplot2/commits,Jim Hester
https://api.github.com/repos/tidyverse/ggplot2/commits,Dana Paige Seidel
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Dana Paige Seidel
https://api.github.com/repos/tidyverse/ggplot2/commits,Dana Paige Seidel
https://api.github.com/repos/tidyverse/ggplot2/commits,Dana Paige Seidel
https://api.github.com/repos/tidyverse/ggplot2/commits,Dana Paige Seidel
https://api.github.com/repos/tidyverse/ggplot2/commits,Dana Paige Seidel
https://api.github.com/repos/tidyverse/ggplot2/commits,Greg
https://api.github.com/repos/tidyverse/ggplot2/commits,Winston Chang
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Dana Paige Seidel
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Benjamin Reisman
https://api.github.com/repos/tidyverse/ggplot2/commits,Benjamin Reisman
https://api.github.com/repos/tidyverse/ggplot2/commits,Jeffrey Arnold
https://api.github.com/repos/tidyverse/ggplot2/commits,Dana Paige Seidel
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Mikko Marttila
https://api.github.com/repos/tidyverse/ggplot2/commits,Dana Paige Seidel
https://api.github.com/repos/tidyverse/ggplot2/commits,Zhuoer Dong
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Mara Averick
https://api.github.com/repos/tidyverse/ggplot2/commits,Dana Paige Seidel
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Hiroaki Yutani
https://api.github.com/repos/tidyverse/ggplot2/commits,Hiroaki Yutani
https://api.github.com/repos/tidyverse/ggplot2/commits,Lukas Burk
https://api.github.com/repos/tidyverse/ggplot2/commits,Mara Averick
https://api.github.com/repos/tidyverse/ggplot2/commits,Max Kuhn
https://api.github.com/repos/tidyverse/ggplot2/commits,Mara Averick
https://api.github.com/repos/tidyverse/ggplot2/commits,Mara Averick
https://api.github.com/repos/tidyverse/ggplot2/commits,Hiroaki Yutani
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Hadley Wickham
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Hiroaki Yutani
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Hadley Wickham
https://api.github.com/repos/tidyverse/ggplot2/commits,Hadley Wickham
https://api.github.com/repos/tidyverse/ggplot2/commits,Kirill Müller
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Hadley Wickham
https://api.github.com/repos/tidyverse/ggplot2/commits,Max Kuhn
https://api.github.com/repos/tidyverse/ggplot2/commits,Patrick Kennedy
https://api.github.com/repos/tidyverse/ggplot2/commits,Patrick Kennedy
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Hadley Wickham
https://api.github.com/repos/tidyverse/ggplot2/commits,Thomas Lin Pedersen
https://api.github.com/repos/tidyverse/ggplot2/commits,Hadley Wickham
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Hiroaki Yutani
https://api.github.com/repos/tidyverse/ggplot2/commits,Hadley Wickham
https://api.github.com/repos/tidyverse/ggplot2/commits,Hadley Wickham
https://api.github.com/repos/tidyverse/ggplot2/commits,Hadley Wickham
https://api.github.com/repos/tidyverse/ggplot2/commits,Hadley Wickham
https://api.github.com/repos/tidyverse/ggplot2/commits,Barret Schloerke
https://api.github.com/repos/tidyverse/ggplot2/commits,Hadley Wickham
https://api.github.com/repos/tidyverse/ggplot2/commits,Hadley Wickham
https://api.github.com/repos/tidyverse/ggplot2/commits,Hadley Wickham
https://api.github.com/repos/tidyverse/ggplot2/commits,Thomas Lin Pedersen
https://api.github.com/repos/tidyverse/ggplot2/commits,Hadley Wickham
https://api.github.com/repos/tidyverse/ggplot2/commits,Hadley Wickham
https://api.github.com/repos/tidyverse/ggplot2/commits,Thomas Lin Pedersen
https://api.github.com/repos/tidyverse/ggplot2/commits,Patrick Kennedy
https://api.github.com/repos/tidyverse/ggplot2/commits,eliocamp
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Patrick Kennedy
https://api.github.com/repos/tidyverse/ggplot2/commits,Max Kuhn
https://api.github.com/repos/tidyverse/ggplot2/commits,Hadley Wickham
https://api.github.com/repos/tidyverse/ggplot2/commits,Mara Averick
https://api.github.com/repos/tidyverse/ggplot2/commits,Hadley Wickham
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Hadley Wickham
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Mara Averick
https://api.github.com/repos/tidyverse/ggplot2/commits,Hadley Wickham
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Daniel Barnett
https://api.github.com/repos/tidyverse/ggplot2/commits,Thomas Lin Pedersen
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Thomas Lin Pedersen
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Thomas Lin Pedersen
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,bernie gray
https://api.github.com/repos/tidyverse/ggplot2/commits,Frederik Tiedemann
https://api.github.com/repos/tidyverse/ggplot2/commits,bernie gray
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Thomas Lin Pedersen
https://api.github.com/repos/tidyverse/ggplot2/commits,buyske
https://api.github.com/repos/tidyverse/ggplot2/commits,Jun Cai
https://api.github.com/repos/tidyverse/ggplot2/commits,Victor Lei
https://api.github.com/repos/tidyverse/ggplot2/commits,Thomas Lin Pedersen
https://api.github.com/repos/tidyverse/ggplot2/commits,Greg
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Brian W. Davis
https://api.github.com/repos/tidyverse/ggplot2/commits,Zach Burchill
https://api.github.com/repos/tidyverse/ggplot2/commits,Patrick Kennedy
https://api.github.com/repos/tidyverse/ggplot2/commits,Mara Averick
https://api.github.com/repos/tidyverse/ggplot2/commits,boB Rudis
https://api.github.com/repos/tidyverse/ggplot2/commits,Alex Trueman
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Martin Rüßler
https://api.github.com/repos/tidyverse/ggplot2/commits,HughParsonage
https://api.github.com/repos/tidyverse/ggplot2/commits,Mikko Korpela
https://api.github.com/repos/tidyverse/ggplot2/commits,Winston Chang
https://api.github.com/repos/tidyverse/ggplot2/commits,Winston Chang
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Kamil Slowikowski
https://api.github.com/repos/tidyverse/ggplot2/commits,Thomas Lin Pedersen
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Greg
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Mine Cetinkaya-Rundel
https://api.github.com/repos/tidyverse/ggplot2/commits,Jim Hester
https://api.github.com/repos/tidyverse/ggplot2/commits,Claus Wilke
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Mara Averick
https://api.github.com/repos/tidyverse/ggplot2/commits,Thomas Lin Pedersen
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Hassan Kibirige
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Kirill Müller
https://api.github.com/repos/tidyverse/ggplot2/commits,Hassan Kibirige
https://api.github.com/repos/tidyverse/ggplot2/commits,Victor Lei
https://api.github.com/repos/tidyverse/ggplot2/commits,Zhuoer Dong
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,timgoodman
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Greg Macfarlane
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Thomas Lin Pedersen
https://api.github.com/repos/tidyverse/ggplot2/commits,Thomas Lin Pedersen
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Didzis Elferts
https://api.github.com/repos/tidyverse/ggplot2/commits,Marco Colombo
https://api.github.com/repos/tidyverse/ggplot2/commits,Martin Suchanek
https://api.github.com/repos/tidyverse/ggplot2/commits,Martin Suchanek
https://api.github.com/repos/tidyverse/ggplot2/commits,Matthew Pancia
https://api.github.com/repos/tidyverse/ggplot2/commits,Justin Jent
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Greg Fiumara
https://api.github.com/repos/tidyverse/ggplot2/commits,Victor Lei
https://api.github.com/repos/tidyverse/ggplot2/commits,Thomas Lin Pedersen
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Nick Solomon
https://api.github.com/repos/tidyverse/ggplot2/commits,Victor Lei
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Edzer Pebesma
https://api.github.com/repos/tidyverse/ggplot2/commits,Kirill Müller
https://api.github.com/repos/tidyverse/ggplot2/commits,Jason Daniel Augustine Gilliland
https://api.github.com/repos/tidyverse/ggplot2/commits,Victor Lei
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Dylan Stark
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Pierre Formont
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Karl Ove Hufthammer
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Matthew Berginski
https://api.github.com/repos/tidyverse/ggplot2/commits,Jonathan Carroll
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Thomas Lin Pedersen
https://api.github.com/repos/tidyverse/ggplot2/commits,Wouter van der Bijl
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Andrew Dolman
https://api.github.com/repos/tidyverse/ggplot2/commits,Thomas Lin Pedersen
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Dylan Stark
https://api.github.com/repos/tidyverse/ggplot2/commits,Noam Ross
https://api.github.com/repos/tidyverse/ggplot2/commits,Edzer Pebesma
https://api.github.com/repos/tidyverse/ggplot2/commits,Edzer Pebesma
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Brent Brewington
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Jason Daniel Augustine Gilliland
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Jeffrey Arnold
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,Kara Woo
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Joseph Stachelek
https://api.github.com/repos/tidyverse/ggplot2/commits,Thieffen
https://api.github.com/repos/tidyverse/ggplot2/commits,Jonathan Carroll
https://api.github.com/repos/tidyverse/ggplot2/commits,heckendorfc
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Katrin Leinweber
https://api.github.com/repos/tidyverse/ggplot2/commits,Carson Sievert
https://api.github.com/repos/tidyverse/ggplot2/commits,Ista Zahn
https://api.github.com/repos/tidyverse/ggplot2/commits,Jeffrey Arnold
https://api.github.com/repos/tidyverse/ggplot2/commits,Thomas Lin Pedersen
https://api.github.com/repos/tidyverse/ggplot2/commits,Edward Visel
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Hassan Kibirige
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Hadley Wickham
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Winston Chang
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Hao Ye
https://api.github.com/repos/tidyverse/ggplot2/commits,Winston Chang
https://api.github.com/repos/tidyverse/ggplot2/commits,Lionel Henry
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Sven E. Templer
https://api.github.com/repos/tidyverse/ggplot2/commits,David J. Harris
https://api.github.com/repos/tidyverse/ggplot2/commits,Nate Teetor
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Joey Reid
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,Kenny Darrell
https://api.github.com/repos/tidyverse/ggplot2/commits,Hadley Wickham
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
https://api.github.com/repos/tidyverse/ggplot2/commits,hadley
